censuscode,s_nl,m_nl,s_bu,m_bu,DISTRICT,ST_NM,closed_shrublands,deciduous_broadleaf_forest,deciduous_needleleaf_forest,evergreen_broadleaf_forest,evergreen_needleleaf_forest,grasslands,mixed_forest,open_shrublands,savannas,woody_savannas,sumVegetation,percentageVegetation,water,urban,percentUrban,totalArea,SOL,SOLperUrbanArea,croplands,percentCroplands,barren_or_sparsely_vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,District_HHD_Cluster_MSL,District_HHD_Cluster_MSW,District_HHD_Cluster_CHH,District_HHD_Cluster_FC,District_HHD_Cluster_BF,District_HHD_Cluster_EMP
598,59582.66826,0.03699444,34006.24314,0.021114226,Alappuzha,Kerala,4987007.887,1.62E+07,1960732.577,3.99E+08,1.44E+07,3079925.388,1.10E+08,1714849.313,3.31E+07,3.22E+08,9.06E+08,6.38E-01,1.70E+08,8785618.339,6.18E-03,1.42E+09,1.76E+10,2.00E+03,3.31E+08,2.33E-01,5768914.97,864955,3139375,6.3410789,28.36184588,64.60495529,65.56105451,27.6515769,6.788636634,43.00384251,1.507616581,55.03320774,3.323664006,96.57621888,47.75177957,15.13274425,37.09867935,2.266024288,28.91664742,58.69458093,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,2. Moderately-Developed,3. High Non-AL
599,62538.51264,0.020872775,31364.58824,0.010468205,Pathanamthitta,Kerala,0,2.33E+07,0,1.67E+09,4412442.875,0,2.85E+07,490280.9844,9.68E+07,5.99E+08,2.42E+09,9.17E-01,490228.6719,6657336.24,2.52E-03,2.64E+09,1.37E+10,2.05E+03,2.13E+08,8.07E-02,0,357753,1221532,5.874359963,41.90607794,52.06366627,66.59125067,28.93528999,4.473891484,55.74030239,1.169401235,42.72832513,5.086201094,94.80688632,78.1588378,1.283466526,20.5615106,5.686220255,21.04725869,64.49106532,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,3. High Non-AL
6,87932.13008,0.03418928,40304.1098,0.015670819,Rajouri,Jammu & Kashmir,4.33E+07,625012.5,416540.8125,416340.3125,3.67E+07,1.45E+08,4.25E+08,1.99E+07,2936608.581,3.18E+08,9.92E+08,5.14E-01,208038.4375,2290281.938,1.19E-03,1.93E+09,3.08E+09,1.35E+03,9.35E+08,4.85E-01,0,138048,581196,81.52704059,0.592424374,16.42461825,48.16887604,49.27095213,2.562186341,72.5925439,3.385041435,23.89247218,16.87323685,78.81115264,59.48893646,5.428429242,35.090328,8.579205638,18.08150779,45.28782029,3. Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,2. High AL
60,270412.8565,0.068088737,31471.61176,0.00792441,Dehradun,Uttarakhand,4.70E+07,0,427984.3125,214080.4219,4.66E+07,2.87E+08,1.45E+09,1.23E+07,1932161.359,4.62E+08,2.30E+09,7.50E-01,0,9.49E+07,3.09E-02,3.07E+09,3.07E+10,3.23E+02,6.72E+08,2.19E-01,0,673906,2844246,8.690017747,7.154983633,83.17034483,76.00781993,21.25793464,2.731574878,13.80137408,5.559079159,80.24320721,2.541898128,97.12025906,1.431345024,10.96533612,87.5986697,3.150922951,29.96913769,61.58482775,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
600,177627.4361,0.063086838,87339.17647,0.031019715,Kollam,Kerala,4417207.719,3.46E+07,981698.2188,1.00E+09,1.26E+07,2699424.438,8.13E+07,3968566.137,6.10E+07,8.42E+08,2.05E+09,8.24E-01,6.93E+07,2.00E+07,8.04E-03,2.49E+09,2.49E+10,1.25E+03,3.47E+08,1.39E-01,2491399.75,1218798,4415050,5.174577576,31.99270798,62.0035485,66.20252306,27.26808364,6.533580462,50.72009874,1.561423468,47.31618898,3.608667392,96.33367802,59.93275744,0.74909099,39.30918659,2.667874656,27.47013058,62.01454117,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,2. Moderately-Developed,3. High Non-AL
601,202860.3741,0.082302831,52615.46667,0.021346711,Thiruvananthapuram,Kerala,655984.886,1.52E+07,245531.3125,1.05E+09,6345832.101,3531370.34,5.20E+07,245684.4219,4.72E+07,5.98E+08,1.77E+09,8.14E-01,1.16E+07,4.13E+07,1.90E-02,2.18E+09,3.13E+10,7.58E+02,3.53E+08,1.62E-01,0,1854577,6683772,6.284998304,27.77912575,65.65166499,62.88934835,30.42597784,6.682883374,52.7430558,1.423661514,45.27975964,3.81287485,96.03872177,53.26796806,1.935021948,44.76218156,1.700985611,30.47660812,59.53095049,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,3. High Non-AL
602,336175.7081,0.089865997,29036.41176,0.007761971,Thiruvallur,Tamil Nadu,1.60E+07,4754112.432,0,2659585.223,1693395,5.11E+07,1.57E+07,3.04E+07,7692597.31,3.80E+07,1.68E+08,5.16E-02,5.27E+07,1.79E+08,5.50E-02,3.26E+09,6.12E+10,3.41E+02,2.84E+09,8.71E-01,2.04E+07,1587556,5573836,24.05252741,8.60434391,66.00797629,77.41475828,21.06268138,1.51417676,16.59412285,11.43192102,71.5959461,2.220816966,97.49716508,17.32204829,21.06810065,61.59481858,4.569922761,32.91537462,55.02648445,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
603,339579.9035,2.302939838,12672.63529,0.085942414,Chennai,Tamil Nadu,877169.9072,242129.2813,0,242116.4531,97750.9761,730042.4619,1958852.356,2159515.227,0,419686.4729,6.73E+06,5.24E-02,889541.2911,1.07E+08,8.33E-01,1.28E+08,8.09E+09,7.56E+01,8384720.971,6.53E-02,5476909.232,2309964,8374816,4.451350324,0.678527761,94.48834345,81.62391033,17.49978459,0.881735386,2.809817815,14.27499091,82.52571118,0.793317818,99.09390895,2.484364345,15.37267239,82.07726835,0.488631631,38.18813452,56.6009092,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
604,512820.1045,0.096778445,52664.1098,0.009938672,Kancheepuram,Tamil Nadu,6.42E+07,6787743.328,0,242391.1875,1509435.242,9.26E+07,1.84E+07,3.37E+07,9698096.813,7.58E+07,3.03E+08,6.55E-02,2.19E+07,1.93E+08,4.17E-02,4.62E+09,9.23E+10,4.78E+02,4.08E+09,8.83E-01,2.49E+07,1731262,6108627,25.97936794,5.41046514,67.44133511,78.41967276,20.46016727,1.130600799,19.24523018,11.02868855,69.32342343,2.254288201,97.37170388,11.05506642,18.51090777,70.4291589,4.329991011,34.16055686,54.35825432,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
605,595274.6111,0.08554132,99440.80784,0.014289704,Vellore,Tamil Nadu,4.09E+07,1.58E+08,0,4.63E+07,0,1.43E+07,4.99E+08,1.05E+07,2.82E+07,8.15E+08,1.61E+09,2.66E-01,0,1.04E+08,1.71E-02,6.07E+09,6.71E+10,6.48E+02,4.35E+09,7.17E-01,0,1328125,5046608,49.745657,5.664007605,40.64345608,74.4840515,23.67859908,1.837668668,42.04953156,5.644140122,51.88443979,5.198467087,94.2919229,5.165620104,12.9553466,81.8710336,8.714229439,29.62215413,53.66701753,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,3. High Non-AL
606,19754.36126,0.002789687,7786.929412,0.001099661,Tiruvannamalai,Tamil Nadu,2.38E+07,6.11E+07,0,1.08E+08,728634.5156,1.57E+07,2.61E+08,4829934.179,1.44E+07,5.29E+08,1.02E+09,1.65E-01,5342703.469,4.03E+07,6.51E-03,6.19E+09,4.87E+10,1.21E+03,5.12E+09,8.28E-01,1699479.891,704411,2632979,70.14080061,4.978829547,24.01738914,72.41670019,25.60233372,1.981857751,58.4101675,5.348922859,35.70049048,6.439519968,93.17971639,6.715720652,10.1435615,83.13663742,24.26999987,18.83095156,45.82205175,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
607,187966.1841,0.022885544,62732.14118,0.007637859,Viluppuram,Tamil Nadu,3.41E+07,2.62E+07,0,2.29E+07,588817.0871,2.37E+07,1.22E+08,9519572.608,1.56E+07,3.55E+08,6.10E+08,8.48E-02,1.15E+07,5.21E+07,7.25E-03,7.19E+09,6.71E+10,1.29E+03,6.51E+09,9.06E-01,4158782.213,921855,3516561,72.94304733,2.935081548,23.65239664,65.41877226,32.75073683,1.828453282,61.30869855,4.54838787,33.82502335,6.174725201,93.50152757,6.105283152,11.68273991,82.21349583,25.1290963,15.14988649,46.1558608,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
608,1631711.472,0.2739162,336221.8471,0.056441725,Salem,Tamil Nadu,1.98E+07,3.32E+07,0,1.53E+08,486329.375,8.26E+07,2.65E+08,8745478.613,2.59E+07,9.03E+08,1.49E+09,2.86E-01,5.00E+07,8.98E+07,1.72E-02,5.22E+09,7.04E+10,7.83E+02,3.58E+09,6.87E-01,2875878.963,1379911,4739679,58.25244353,4.061159669,32.82093657,71.41387408,26.97335169,1.612857713,35.86725673,9.2063099,54.49189375,7.376007511,91.99672675,8.960433173,9.568354916,81.44153674,15.85818364,32.09757454,48.17372653,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,3. High Non-AL
609,517768.4948,0.133316879,192606.1176,0.04959291,Namakkal,Tamil Nadu,2368752.422,1.32E+07,0,5.38E+07,0,4.52E+07,9.61E+07,730860.8281,1.25E+07,2.90E+08,5.13E+08,1.51E-01,0,3.84E+07,1.13E-02,3.41E+09,4.40E+10,1.15E+03,2.85E+09,8.38E-01,0,667719,2209193,55.28688325,10.14465307,34.04513186,73.83102428,24.71360497,1.452386408,30.40619976,8.455855532,60.62234158,6.23488743,93.22251261,8.404590105,13.23523413,78.36975554,19.79559957,32.46325694,44.32541657,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. High AL
61,37493.16217,0.005339135,8378.490196,0.001193121,Garhwal,Uttarakhand,3.52E+07,865043.0469,866761.625,5198228.266,9986157.271,4.12E+08,3.41E+09,1.93E+07,9350088.11,9.83E+08,4.89E+09,8.95E-01,3.90E+07,5257298.693,9.63E-04,5.46E+09,1.30E+10,2.46E+03,5.27E+08,9.65E-02,866648.2813,193505,729160,37.7550146,14.35954523,47.64860546,76.37707966,22.00021963,1.627616341,46.02658071,2.251288597,51.43215628,7.898252758,91.79334229,8.577849151,3.667952249,87.74405002,10.96302595,16.78026771,56.63050634,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,1. High Unemployement
610,375362.3043,0.057081574,142224.4235,0.021628155,Erode,Tamil Nadu,1.24E+07,1.53E+07,0,2.44E+08,243507.9219,7.74E+07,2.50E+08,7854162.748,4.59E+07,1.61E+09,2.27E+09,3.93E-01,2.44E+07,7.40E+07,1.28E-02,5.76E+09,4.83E+10,6.52E+02,3.40E+09,5.89E-01,2667121.618,992640,3111548,45.92651445,8.54428937,44.91667946,73.24897939,25.37300391,1.384617283,27.11492021,10.9459242,61.31979227,7.811112186,91.4087087,7.165844717,13.76797913,79.05163695,20.38760128,32.39178698,43.55086279,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,2. High AL
612,551761.964,0.079952286,200398.5686,0.029038471,Dindigul,Tamil Nadu,2.98E+07,4.63E+07,0,8.69E+08,0,4.64E+07,3.09E+08,4713366.767,3.22E+07,4.52E+08,1.79E+09,2.95E-01,0,3.76E+07,6.20E-03,6.07E+09,4.56E+10,1.21E+03,4.24E+09,6.99E-01,0,770516,2672001,60.13606959,6.931564302,31.90670512,70.02827793,28.4187477,1.554442218,48.98362072,7.849384568,42.69988994,9.365935036,89.92845496,5.948016784,11.62401209,82.43625648,23.1669075,24.57053721,45.80862807,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
613,166087.0458,0.050407831,44855.4549,0.013613742,Karur,Tamil Nadu,4322667.341,3077358.681,0,0,0,7.68E+07,9856437.154,1337921.071,8019966.5,3.59E+07,1.39E+08,4.81E-02,0,3.37E+07,1.16E-02,2.89E+09,2.74E+10,8.13E+02,2.72E+09,9.40E-01,0,405794,1354812,51.18615455,4.565073165,43.75827218,74.77461865,23.80708537,1.423911147,35.9038522,9.862341237,53.82865518,6.790782269,92.76875903,3.339746768,8.64944701,88.01447557,22.31113985,28.56876083,45.79912194,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. High AL
614,245497.1937,0.047805101,74890.54118,0.014583262,Tiruchirappalli,Tamil Nadu,1.18E+07,1.22E+07,0,5.16E+07,0,2.97E+07,9.22E+07,4734592.812,1.19E+07,1.30E+08,3.44E+08,7.62E-02,0,9.57E+07,2.12E-02,4.51E+09,4.94E+10,5.16E+02,4.07E+09,9.03E-01,0,1039564,3660671,43.02127219,3.945887795,50.51840849,74.14750472,24.22771922,1.62497018,34.15089643,10.53717876,54.81540473,5.475298491,94.11179158,2.910110392,10.24130847,86.8241382,14.34646817,27.50320911,53.29225161,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
615,36751.29798,0.018381882,14535.82353,0.007270377,Perambalur,Tamil Nadu,982478.4836,4990103.496,0,4133209.113,0,1625674.064,2.15E+07,1462284.391,1949322.938,2.19E+07,5.86E+07,3.34E-02,0,7862248.572,4.48E-03,1.75E+09,1.43E+10,1.82E+03,1.69E+09,9.62E-01,0,174541,592620,72.8286649,3.232643333,23.20364671,71.94955626,26.24639483,1.803226749,56.63030864,4.607142161,38.38972276,8.305076744,91.29172974,6.900017761,11.03474026,82.0628116,36.26438527,12.92953326,42.52337079,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
616,7379.259704,0.003317842,2924.984314,0.001315123,Ariyalur,Tamil Nadu,1221578.626,243826.625,0,0,0,4068205.834,487337.0156,3376097.721,2970380.289,1462260.656,1.38E+07,7.09E-03,0,5868340.988,3.01E-03,1.95E+09,1.80E+10,3.07E+03,1.93E+09,9.90E-01,0,218277,748889,78.65817654,2.563562354,18.50785424,61.00340805,35.91201684,3.089117956,73.42954594,1.96816797,24.26958269,9.699627537,89.83724992,4.824228847,7.080557732,88.10625215,27.58646475,12.07922669,47.82537866,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
617,564052.2312,0.133552122,97340.82353,0.023047641,Cuddalore,Tamil Nadu,2171882.215,243363.6406,0,730595.2813,958796.7983,1.83E+07,1461088.547,2.15E+07,2190905.188,8112297.685,5.56E+07,1.50E-02,1.43E+07,8.81E+07,2.38E-02,3.70E+09,5.27E+10,5.98E+02,3.52E+09,9.52E-01,1.88E+07,847683,3123904,55.72617983,3.905926272,39.80888339,65.38941019,32.65165976,1.9613661,49.24123688,4.400620043,46.01764646,5.739059648,93.87571061,3.002324336,20.21167123,76.79447612,16.09409252,19.0508095,52.37033532,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,1. High Unemployement
618,55277.45682,0.019525988,11919.76863,0.004210491,Nagappattinam,Tamil Nadu,1.21E+07,9038633.078,87177.23051,488565.8281,500177.4037,5.63E+07,1.33E+07,5.45E+07,5038911.278,1.70E+07,1.68E+08,6.77E-02,4.80E+07,3.67E+07,1.48E-02,2.49E+09,2.40E+10,6.54E+02,2.20E+09,8.86E-01,2.94E+07,504324,1778322,54.97638502,3.33059204,41.11935978,57.34584355,39.74126732,2.918640001,55.67870813,3.305345373,40.71179163,6.866812406,92.76183684,2.573757941,31.15394885,66.26865745,16.02505058,16.99017388,55.09958264,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
619,23558.61877,0.009110325,7707.070588,0.002980392,Thiruvarur,Tamil Nadu,694846.1749,244325.7344,488849.5469,0,3834.114216,3.57E+07,419469.3246,2.15E+07,243946.0469,1740260.997,6.11E+07,2.69E-02,4.59E+07,2.46E+07,1.08E-02,2.27E+09,2.03E+10,8.23E+02,2.13E+09,9.38E-01,9373819.271,392438,1374809,54.84775149,4.120575225,40.69932958,57.43687997,39.23764849,3.330438184,57.64374653,2.543997268,39.52917684,6.959824227,92.69992636,1.497313716,24.26217772,74.22707663,20.08606286,15.41232273,54.23102409,3. Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement
62,2273.834112,0.000243565,991.1843137,0.000106172,Pithoragarh,Uttarakhand,1.28E+07,1542132.466,215478.1406,3494478.609,3872735.125,3.28E+09,2.14E+09,1.89E+07,5615437.531,4.81E+08,5.94E+09,8.21E-01,3225991.25,2383153.203,3.29E-04,7.24E+09,3.46E+09,1.45E+03,1.82E+08,2.51E-02,1.11E+09,132478,481330,38.86602908,17.53874228,43.49355516,76.94541131,21.20525446,1.846199369,48.02348918,3.228354897,48.48882909,10.41948701,89.35111037,13.79798457,5.706091577,80.48348556,18.69964473,15.00654437,50.86447967,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,2. High AL
620,61292.00624,0.015873084,17651.37647,0.004571261,Thanjavur,Tamil Nadu,1937369.496,305750.1969,0,794565.7594,953752.5216,1.68E+07,2726483.721,7955129.126,965839.1619,3900050.89,3.63E+07,1.07E-02,4940305.195,8.96E+07,2.64E-02,3.39E+09,3.89E+10,4.34E+02,3.26E+09,9.60E-01,5444022.074,819524,2936510,47.12882661,3.175862452,47.14678277,61.26805389,35.54294346,3.184590933,50.64381897,4.745550466,44.27605354,6.946945544,92.6618132,1.161917894,15.76325513,83.07034901,16.51838407,21.10021761,56.7159996,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,3. Developed,1. High Unemployement
621,140296.6014,0.026499757,54095.40392,0.010217746,Pudukkottai,Tamil Nadu,2.21E+07,1718884.051,0,0,621678.8579,5.04E+07,7574263,1.25E+07,5867119.609,4.40E+07,1.45E+08,3.11E-02,3732666.479,3.13E+07,6.72E-03,4.66E+09,3.69E+10,1.18E+03,4.47E+09,9.61E-01,2643810.48,465065,1721332,65.12656639,4.249924849,29.06686291,61.97950222,34.65960758,3.360712159,68.16933955,4.186797114,27.29040973,8.014786105,91.55041897,11.13170202,9.718276155,79.13709783,25.47376102,17.55111739,49.22705207,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
624,133216.8218,0.041130779,57637.15686,0.017795509,Theni,Tamil Nadu,1.45E+07,2.50E+07,0,3.96E+08,489238.3125,5.63E+07,1.30E+08,1.04E+07,2.88E+07,3.57E+08,1.02E+09,3.57E-01,5136902.906,4.09E+07,1.43E-02,2.85E+09,1.73E+10,4.23E+02,1.79E+09,6.27E-01,244609.2188,519505,1733555,56.21880367,4.015100336,39.06181654,66.97022666,31.52371084,1.518172491,39.82344982,12.36832908,46.58448985,7.626245946,91.82604171,2.20912792,3.564267909,94.20875776,24.80521241,21.02748399,49.33792121,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,2. High AL
625,771005.9131,0.155134722,226979.3686,0.045670702,Virudunagar,Tamil Nadu,8385438.132,7046841.337,0,8.06E+07,1684712.653,3.75E+07,3.77E+07,1.08E+07,3.49E+07,9.91E+07,3.18E+08,7.25E-02,2.59E+07,1.35E+08,3.09E-02,4.38E+09,3.68E+10,2.72E+02,3.90E+09,8.89E-01,6993759.43,810364,2629084,63.65754032,3.321834756,30.20448774,77.00797901,21.81154419,1.180423612,39.2947204,11.85443936,47.98031539,5.115632851,94.37940049,5.020788436,10.69038852,84.27077486,9.632442326,38.35754202,47.20613719,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,3. High Non-AL
628,814267.2543,0.105819982,238570.0118,0.031003917,Tirunelveli,Tamil Nadu,1.31E+07,2.53E+07,0,7.41E+08,982334.125,4.48E+07,1.59E+08,1.51E+07,3.53E+07,2.92E+08,1.33E+09,1.95E-01,5015238.881,1.36E+08,2.00E-02,6.80E+09,7.09E+10,5.22E+02,5.32E+09,7.83E-01,7517342.148,1211999,4121452,47.24552784,8.206339279,43.12150142,71.82572131,26.90861387,1.254913907,40.63391438,9.714267504,48.89415635,4.022625431,95.37156656,3.085633239,8.080664423,88.81457716,12.91493872,32.07012965,49.53773573,3. Developed,3. Developed,1. Under-Developed,3. Developed,1. Under-Developed,3. High Non-AL
629,196609.1194,0.102959872,44524.66275,0.023316587,Kanniyakumari,Tamil Nadu,5162542.141,1.32E+07,34708.92794,5.25E+08,8671002.786,5279600.011,6.73E+07,2950090.563,7.24E+07,4.70E+08,1.17E+09,6.93E-01,1.17E+07,2.34E+07,1.38E-02,1.69E+09,2.31E+10,9.90E+02,4.81E+08,2.85E-01,3161944.89,881222,3077962,12.11971751,31.31194886,55.94729126,63.87576297,33.19361625,2.931547329,55.39254853,3.591220827,40.69275063,4.135273064,95.44168189,24.35954413,11.43470442,64.20297768,3.564403979,29.05740877,59.93163658,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,3. High Non-AL
63,5859.651822,0.001994104,3525.654902,0.001199819,Bageshwar,Uttarakhand,5240283.791,430975.5,215401.2188,114486.5184,1294142.516,4.20E+08,1.11E+09,1726710.781,1943582.906,4.68E+08,2.01E+09,8.82E-01,0,0,0.00E+00,2.28E+09,3.27E+09,1.43E+00,1.25E+08,5.50E-02,1.44E+08,60078,232282,43.81522687,17.07538367,38.53353307,73.288202,23.91991744,2.792739439,71.28907087,2.862478778,25.69068877,15.39691401,83.94588202,16.82107094,3.453027731,79.72409368,24.5016833,10.0270361,45.63246399,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
630,127956.193,0.024772095,59632.98431,0.011544841,Dharmapuri,Tamil Nadu,1.37E+07,4.85E+07,0,9.27E+07,0,7.63E+07,2.83E+08,4183736.804,2.47E+07,1.04E+09,1.58E+09,3.50E-01,1.73E+07,1.70E+07,3.76E-03,4.52E+09,2.93E+10,1.72E+03,2.90E+09,6.42E-01,2716098.412,441337,1572778,74.86607944,4.444494343,20.33998192,67.70149885,30.08896716,2.211739555,62.019387,4.778062342,32.69777812,9.734541858,89.66580504,16.71630138,26.36322855,56.9226156,27.17554544,20.37515784,45.55728781,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
631,152424.1458,0.02588394,34437.77255,0.005848058,Krishnagiri,Tamil Nadu,1.77E+07,1.89E+07,0,2.57E+07,0,7.49E+07,1.67E+08,2930686.033,4.36E+07,1.11E+09,1.46E+09,2.84E-01,2425991.391,2.25E+07,4.38E-03,5.14E+09,3.81E+10,1.69E+03,3.66E+09,7.11E-01,1213020.313,553179,2039482,58.34479129,6.899410137,33.96370759,71.22656157,27.21247173,1.562575224,51.59078255,6.093808876,41.85142766,7.230243375,92.17536566,6.483027013,17.48285763,76.01960884,20.9248721,22.73940148,48.9949899,3. Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. Under-Developed,2. High AL
633,386146.6637,0.065176706,105438.6392,0.017796718,Tiruppur,Tamil Nadu,1.70E+07,2.39E+07,0,1.14E+08,0,4.36E+07,1.05E+08,1953930.359,3.69E+07,1.58E+08,5.01E+08,9.63E-02,0,9.68E+07,1.86E-02,5.20E+09,5.91E+10,6.10E+02,4.61E+09,8.85E-01,732932.4063,1141182,3597094,35.75325417,9.627559583,54.03897494,74.38483003,24.64167074,0.969560771,15.82149981,12.90511321,70.75191696,4.895635315,94.62566094,4.33812731,5.79114462,89.85568989,11.29500647,39.77566335,44.85476332,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
634,4.858344078,0.000110104,1,2.27E-05,Yanam,Puducherry,1996198.477,0,0,0,476183.1875,1190392.313,1554470.279,1011088.945,263275.0461,2075556.789,8.57E+06,2.27E-01,6352173.183,3131288.738,8.29E-02,3.78E+07,1.11E+09,3.54E+02,1.95E+07,5.16E-01,238097.0625,27624,98844,18.24743701,0.394591659,81.23288445,83.87294744,15.39034897,0.731016507,15.1072618,6.465888358,78.07334202,3.320735592,96.60140458,0.021372719,0.002943093,99.92274109,6.553761483,24.55181903,66.08797701,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
637,15789.24039,0.090467212,2039.039216,0.011683032,Karaikal,Puducherry,1657680.31,0,0,0,0,2098158.835,487827.2344,2096193.922,975647.0938,975694.0938,8.29E+06,5.41E-02,240117.5377,1.36E+07,8.85E-02,1.53E+08,3.78E+09,2.79E+02,1.30E+08,8.50E-01,949143.6917,73889,265309,34.87324906,0.74455061,64.28800769,72.09992421,26.44484159,1.451458268,29.52822206,8.929863714,60.95443706,3.236124457,96.38211777,1.006308111,6.856525329,92.1431864,4.70017979,28.48075263,61.85353682,3. Developed,3. Developed,1. Under-Developed,3. Developed,3. Developed,3. High Non-AL
639,140.7089486,3.71E-05,87,2.29E-05,North & Middle Andaman,Andaman & Nicobar Island,4116930.114,1.05E+07,2277193.604,2.84E+09,2.18E+07,6394271.118,6.53E+07,3298873.07,1.73E+07,1.21E+08,3.10E+09,9.35E-01,1.65E+08,0,0.00E+00,3.31E+09,1.78E+09,5.37E-01,4.73E+07,1.43E-02,1404362.291,26888,96122,51.51350788,6.583289943,41.28949345,52.21807498,44.85192651,2.930560101,61.91402484,14.56700759,22.52793439,27.82831747,71.50220916,22.23425692,0.546954032,77.21375335,9.64607478,23.42751919,58.91679324,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,3. High Non-AL
